Date,Title,Price
2026-06-03,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",25.73
2026-06-02,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",26.1
2026-06-08,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,17.63
2026-06-07,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,18.3
2026-06-06,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,19.13
2026-06-05,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,19.22
2026-06-04,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,18.3
2026-06-03,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,17.45
2026-06-02,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,17.29
2026-06-08,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",20.27
2026-06-07,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",21.16
2026-06-06,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",22.06
2026-06-05,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",21.12
2026-06-04,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",22.31
2026-06-03,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",21.44
2026-06-02,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",22.73
2026-06-08,The Gutsy Girl: Escapades for Your Life of Epic Adventure,36.77
2026-06-07,The Gutsy Girl: Escapades for Your Life of Epic Adventure,36.41
2026-06-06,The Gutsy Girl: Escapades for Your Life of Epic Adventure,37.83
2026-06-05,The Gutsy Girl: Escapades for Your Life of Epic Adventure,38.25
2026-06-04,The Gutsy Girl: Escapades for Your Life of Epic Adventure,39.57
2026-06-03,The Gutsy Girl: Escapades for Your Life of Epic Adventure,39.13
2026-06-02,The Gutsy Girl: Escapades for Your Life of Epic Adventure,40.37
2026-06-08,The Electric Pencil: Drawings from Inside State Hospital No. 3,56.17
2026-06-07,The Electric Pencil: Drawings from Inside State Hospital No. 3,56.86
2026-06-06,The Electric Pencil: Drawings from Inside State Hospital No. 3,55.83
2026-06-05,The Electric Pencil: Drawings from Inside State Hospital No. 3,54.79
2026-06-04,The Electric Pencil: Drawings from Inside State Hospital No. 3,53.97
2026-06-03,The Electric Pencil: Drawings from Inside State Hospital No. 3,54.02
2026-06-02,The Electric Pencil: Drawings from Inside State Hospital No. 3,52.63
2026-06-08,The Death of Humanity: and the Case for Life,59.28
2026-06-07,The Death of Humanity: and the Case for Life,60.4
2026-06-06,The Death of Humanity: and the Case for Life,59.0
2026-06-05,The Death of Humanity: and the Case for Life,59.15
2026-06-04,The Death of Humanity: and the Case for Life,57.83
2026-06-03,The Death of Humanity: and the Case for Life,58.72
2026-06-02,The Death of Humanity: and the Case for Life,58.73
2026-06-08,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",48.31
2026-06-07,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",47.48
2026-06-06,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",48.48
2026-06-05,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",48.99
2026-06-04,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.98
2026-06-03,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",50.48
2026-06-02,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",51.53
2026-06-08,The Art Forger,40.11
2026-06-07,The Art Forger,40.21
2026-06-06,The Art Forger,39.24
2026-06-05,The Art Forger,38.75
2026-06-04,The Art Forger,39.54
2026-06-03,The Art Forger,39.44
2026-06-02,The Art Forger,38.36
2026-06-08,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,18.36
2026-06-07,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.48
2026-06-06,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.63
2026-06-05,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.09
2026-06-04,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,18.85
2026-06-03,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,17.78
2026-06-02,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,16.74
2026-06-08,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,31.76
2026-06-07,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,31.78
2026-06-06,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,30.94
2026-06-05,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,30.03
2026-06-04,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,30.57
2026-06-03,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,29.54
2026-06-02,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,28.15
2026-06-08,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,40.39
2026-06-07,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,38.95
2026-06-06,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,38.08
2026-06-05,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,37.72
2026-06-04,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,36.98
2026-06-03,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,37.9
2026-06-02,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,38.99
2026-06-08,Soul Reader,39.51
2026-06-07,Soul Reader,40.19
2026-06-06,Soul Reader,40.38
2026-06-05,Soul Reader,39.95
2026-06-04,Soul Reader,39.5
2026-06-03,Soul Reader,38.07
2026-06-02,Soul Reader,37.53
2026-06-08,Security,38.06
2026-06-07,Security,39.09
2026-06-06,Security,40.07
2026-06-05,Security,38.59
2026-06-04,Security,39.06
2026-06-03,Security,38.75
2026-06-02,Security,39.67
2026-06-08,"Saga, Volume 6 (Saga (Collected Editions) #6)",24.21
2026-06-07,"Saga, Volume 6 (Saga (Collected Editions) #6)",25.2
2026-06-06,"Saga, Volume 6 (Saga (Collected Editions) #6)",24.2
2026-06-05,"Saga, Volume 6 (Saga (Collected Editions) #6)",25.05
2026-06-04,"Saga, Volume 6 (Saga (Collected Editions) #6)",23.6
2026-06-03,"Saga, Volume 6 (Saga (Collected Editions) #6)",23.71
2026-06-02,"Saga, Volume 6 (Saga (Collected Editions) #6)",24.0
2026-06-08,"Saga, Volume 5 (Saga (Collected Editions) #5)",51.97
2026-06-07,"Saga, Volume 5 (Saga (Collected Editions) #5)",52.92
2026-06-06,"Saga, Volume 5 (Saga (Collected Editions) #5)",53.39
2026-06-05,"Saga, Volume 5 (Saga (Collected Editions) #5)",53.4
2026-06-04,"Saga, Volume 5 (Saga (Collected Editions) #5)",52.71
2026-06-03,"Saga, Volume 5 (Saga (Collected Editions) #5)",53.27
2026-06-02,"Saga, Volume 5 (Saga (Collected Editions) #5)",52.28
2026-06-08,Reskilling America: Learning to Labor in the Twenty-First Century,20.56
2026-06-07,Reskilling America: Learning to Labor in the Twenty-First Century,21.49
2026-06-06,Reskilling America: Learning to Labor in the Twenty-First Century,21.55
2026-06-05,Reskilling America: Learning to Labor in the Twenty-First Century,21.87
2026-06-04,Reskilling America: Learning to Labor in the Twenty-First Century,22.53
2026-06-03,Reskilling America: Learning to Labor in the Twenty-First Century,23.45
2026-06-02,Reskilling America: Learning to Labor in the Twenty-First Century,22.07
2026-06-08,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",49.48
2026-06-07,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",49.52
2026-06-06,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",48.69
2026-06-05,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",47.45
2026-06-04,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",46.63
2026-06-03,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",46.9
2026-06-02,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",45.85
2026-06-08,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",14.4
2026-06-07,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",13.41
2026-06-06,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",12.65
2026-06-05,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",11.67
2026-06-04,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",11.43
2026-06-03,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",11.47
2026-06-02,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",10.04
2026-06-08,Princess Between Worlds (Wide-Awake Princess #5),12.34
2026-06-07,Princess Between Worlds (Wide-Awake Princess #5),10.99
2026-06-06,Princess Between Worlds (Wide-Awake Princess #5),11.75
2026-06-05,Princess Between Worlds (Wide-Awake Princess #5),11.96
2026-06-04,Princess Between Worlds (Wide-Awake Princess #5),12.72
2026-06-03,Princess Between Worlds (Wide-Awake Princess #5),14.11
2026-06-02,Princess Between Worlds (Wide-Awake Princess #5),14.23
2026-06-08,"Pop Gun War, Volume 1: Gift",18.09
2026-06-07,"Pop Gun War, Volume 1: Gift",18.39
2026-06-06,"Pop Gun War, Volume 1: Gift",17.4
2026-06-05,"Pop Gun War, Volume 1: Gift",17.53
2026-06-04,"Pop Gun War, Volume 1: Gift",17.78
2026-06-03,"Pop Gun War, Volume 1: Gift",17.59
2026-06-02,"Pop Gun War, Volume 1: Gift",17.79
2026-06-08,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",35.76
2026-06-07,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",37.07
2026-06-06,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",37.06
2026-06-05,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",37.43
2026-06-04,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.69
2026-06-03,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",35.24
2026-06-02,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",35.07
2026-06-08,Patience,11.39
2026-06-07,Patience,11.93
2026-06-06,Patience,12.9
2026-06-05,Patience,13.58
2026-06-04,Patience,12.92
2026-06-03,Patience,13.46
2026-06-02,Patience,14.45
2026-06-08,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",14.93
2026-06-07,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",15.66
2026-06-06,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",14.42
2026-06-05,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",15.01
2026-06-04,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",16.42
2026-06-03,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",16.35
2026-06-02,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",16.18
2026-06-08,orange: The Complete Collection 1 (orange: The Complete Collection #1),48.54
2026-06-07,orange: The Complete Collection 1 (orange: The Complete Collection #1),49.73
2026-06-06,orange: The Complete Collection 1 (orange: The Complete Collection #1),51.16
2026-06-05,orange: The Complete Collection 1 (orange: The Complete Collection #1),50.74
2026-06-04,orange: The Complete Collection 1 (orange: The Complete Collection #1),50.92
2026-06-03,orange: The Complete Collection 1 (orange: The Complete Collection #1),50.38
2026-06-02,orange: The Complete Collection 1 (orange: The Complete Collection #1),50.25
2026-06-08,Online Marketing for Busy Authors: A Step-By-Step Guide,45.57
2026-06-07,Online Marketing for Busy Authors: A Step-By-Step Guide,44.44
2026-06-06,Online Marketing for Busy Authors: A Step-By-Step Guide,44.48
2026-06-05,Online Marketing for Busy Authors: A Step-By-Step Guide,45.68
2026-06-04,Online Marketing for Busy Authors: A Step-By-Step Guide,44.29
2026-06-03,Online Marketing for Busy Authors: A Step-By-Step Guide,43.93
2026-06-02,Online Marketing for Busy Authors: A Step-By-Step Guide,42.76
2026-06-08,On a Midnight Clear,15.3
2026-06-07,On a Midnight Clear,15.02
2026-06-06,On a Midnight Clear,14.46
2026-06-05,On a Midnight Clear,15.48
2026-06-04,On a Midnight Clear,14.76
2026-06-03,On a Midnight Clear,14.06
2026-06-02,On a Midnight Clear,14.3
2026-06-08,Obsidian (Lux #1),14.87
2026-06-07,Obsidian (Lux #1),15.58
2026-06-06,Obsidian (Lux #1),16.95
2026-06-05,Obsidian (Lux #1),18.32
2026-06-04,Obsidian (Lux #1),17.96
2026-06-03,Obsidian (Lux #1),17.38
2026-06-02,Obsidian (Lux #1),16.94
2026-06-08,My Paris Kitchen: Recipes and Stories,33.58
2026-06-07,My Paris Kitchen: Recipes and Stories,32.9
2026-06-06,My Paris Kitchen: Recipes and Stories,32.8
2026-06-05,My Paris Kitchen: Recipes and Stories,31.68
2026-06-04,My Paris Kitchen: Recipes and Stories,32.46
2026-06-03,My Paris Kitchen: Recipes and Stories,32.49
2026-06-02,My Paris Kitchen: Recipes and Stories,31.4
2026-06-08,Masks and Shadows,55.75
2026-06-07,Masks and Shadows,56.51
2026-06-06,Masks and Shadows,57.66
2026-06-05,Masks and Shadows,58.93
2026-06-04,Masks and Shadows,59.93
2026-06-03,Masks and Shadows,58.45
2026-06-02,Masks and Shadows,57.51
2026-06-08,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.29
2026-06-07,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.95
2026-06-06,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",15.99
2026-06-05,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",16.61
2026-06-04,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",15.31
2026-06-03,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",15.44
2026-06-02,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",15.97
2026-06-08,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",47.07
2026-06-07,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",46.89
2026-06-06,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",47.85
2026-06-05,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",48.68
2026-06-04,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",49.28
2026-06-03,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",50.39
2026-06-02,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",50.6
2026-06-08,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",46.09
2026-06-07,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",44.88
2026-06-06,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",44.84
2026-06-05,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",43.45
2026-06-04,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",42.08
2026-06-03,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",41.36
2026-06-02,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",40.65
2026-06-08,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),20.05
2026-06-07,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),20.84
2026-06-06,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),22.32
2026-06-05,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),22.46
2026-06-04,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),22.59
2026-06-03,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),23.34
2026-06-02,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),23.33
2026-06-08,"Layered: Baking, Building, and Styling Spectacular Cakes",38.62
2026-06-07,"Layered: Baking, Building, and Styling Spectacular Cakes",39.45
2026-06-06,"Layered: Baking, Building, and Styling Spectacular Cakes",39.56
2026-06-05,"Layered: Baking, Building, and Styling Spectacular Cakes",38.79
2026-06-04,"Layered: Baking, Building, and Styling Spectacular Cakes",40.05
2026-06-03,"Layered: Baking, Building, and Styling Spectacular Cakes",38.7
2026-06-02,"Layered: Baking, Building, and Styling Spectacular Cakes",38.28
2026-06-08,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.03
2026-06-07,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.17
2026-06-06,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.58
2026-06-05,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.61
2026-06-04,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),54.56
2026-06-03,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),54.5
2026-06-02,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.05
2026-06-08,Join,36.29
2026-06-07,Join,35.8
2026-06-06,Join,37.2
2026-06-05,Join,35.82
2026-06-04,Join,34.59
2026-06-03,Join,34.27
2026-06-02,Join,34.41
2026-06-08,In the Country We Love: My Family Divided,22.97
2026-06-07,In the Country We Love: My Family Divided,21.87
2026-06-06,In the Country We Love: My Family Divided,22.76
2026-06-05,In the Country We Love: My Family Divided,23.14
